video_link,video_views,video_title,channel_url,creator_name,creator_gender,total_channel_subcribers,total_channel_views,duration_of_video,duration_in_seconds,date_of_video_upload,no_of_likes,language_of_the_video,subtitle,video_description,hashtags,no_of_comments,date_of_the_last_comment,maximum_quality_of_the_video,no_of_videos_the_channel,no_of_playlist,premiered_or_not,community_engagement_(posts_per_week),intern_who_collected_the_data,duration_in_minutes,upload_year,upload_month,upload_weekday,length_category
https://youtu.be/mX3ZWEG9lyw,6052258,Hiroshima and Nagasaki | Why USA destroyed Japan? | WW2 | Dhruv Rathee,https://www.youtube.com/c/dhruvrathee,Dhruv Rathee,Male,8690000,1102259610,00:31:38,1898,2022-09-01,261000,Hindi,yes,Yes,0,12612,2022-09-01,1080p,487,23,No,1,Harshit Prajapat,32,2022,September,Thursday,Long
https://youtu.be/myHAv5veJUw,58612689,Types Of People During Diwali | Ashish Chanchlani,https://www.youtube.com/c/ashishchanchlanivines,Ashish Chanchlani,Male,28700000,4104120507,00:06:14,374,2017-10-18,1700000,Hindi,yes,Yes,0,30431,2017-10-18,1080p,147,18,No,0,Harshit Prajapat,6,2017,October,Wednesday,Short
https://youtu.be/n07bF8TiDqg,1753744,99% of Players Can't Do This..,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,Company,5700000,1267778130,00:08:10,490,2022-07-29,15000,English,no,Yes,0,330,2022-07-29,1080p,261,3,No,0,Thinesh,8,2022,July,Friday,Short
https://youtu.be/n0QxPIGDKn4,10361574,Babu & Mothalali Phone call Akathu Keri Mothalali Karikku,https://www.youtube.com/c/Karikku_Fresh,Karikku Fresh,Company,8460000,1314522853,00:05:43,343,2020-03-27,620000,Malayalam,yes,Yes,3,13000,2020-03-27,1080p,116,7,No,0,Sanjay Lakshmanan,6,2020,March,Friday,Short
https://youtu.be/n5x7GLl-mMo,41888592,How One Man In Egypt Is Keeping This 200-Year-Old Tile Tradition Alive | Still Standing,https://www.youtube.com/user/businessinsider,Business Insider,Company,6870000,3139694002,00:06:22,382,2021-07-16,398000,English,yes,Yes,3,15000,2021-07-16,1080p,5322,78,Yes,14,Shashank,6,2021,July,Friday,Short
https://youtu.be/nAULsoAQn2g,15049652,Fluffy Loves India | Gabriel Iglesias,https://www.youtube.com/c/fluffyguy,Gabriel Iglesias,Male,5620000,1057771037,00:26:50,1610,2021-01-07,298000,English,yes,Yes,1,6879,2021-01-07,1080p,463,22,No,0,Harshit Prajapat,27,2021,January,Thursday,Medium
https://youtu.be/nEBVXO8xnFs,1156860,How DUBAI's Secret STRATEGY made it SUPER RICH & SUPER POWERFUL? : Dubai Growth case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,12:16:38,44198,2022-07-05,31633,English,yes,Yes,5,2200,2022-07-05,1080p,171,7,Yes,8,Shashank,737,2022,July,Tuesday,SuperLong
https://youtu.be/njKP3FqW3Sk,1159223,MIT 6.S191 (2020): Introduction to Deep Learning,https://www.youtube.com/user/Zan560,Alexander,Male,143000,6725088,00:52:51,3171,2020-08-02,22000,English,yes,Yes,1,513,2020-08-02,1080p,63,2,No,1,Shashank,53,2020,August,Sunday,Long
https://youtu.be/nNp21zTeCDc,4947683,The Future of Solid State Wind Energy - No More Blades,https://www.youtube.com/c/UndecidedMF,Matt Ferrell,Male,1040000,105621255,00:12:30,750,2021-05-18,134000,English,yes,Yes,0,8449,2021-05-18,2160p,231,34,No,2,Harshit Prajapat,12,2021,May,Tuesday,Medium
https://youtu.be/nRDysNZdMvU,182692329,Babies Laughing At Pets | The Dodo,https://www.youtube.com/user/TheDodoSite,The Dodo,Male,12040000,8126806761,00:00:35,35,2015-12-23,369000,English,no,Yes,0,5372,2015-12-23,1080p,7000,190,No,7,Aakash Dodia,1,2015,December,Wednesday,Supershort
https://youtu.be/ntgRflxp-5c,2219740,ONAM SADHYA 100 Verieties Of SEA FOOD Sadhya Tasting 100 Fish Items In Our Village,https://www.youtube.com/c/VillageFoodChannelOfficial,Firoz Chuttipara,Male,6650000,920780064,00:16:52,1012,2020-08-30,105000,Malayalam,no,Yes,0,2893,2020-08-30,1080p,331,9,No,5,Sanjay Lakshmanan,17,2020,August,Sunday,Medium
https://youtu.be/nXDuQ969I1g,478231,Best Smartphone for You - Live Suggestion (Amazon & Flipkart Sale),https://www.youtube.com/c/GyanTherapy,Rakesh,Male,131000,374454044,01:42:12,6132,2022-09-21,25000,Hindi,no,Yes,2,1203,2022-09-21,1080p,915,8,Yes,4,Adarsh,102,2022,September,Wednesday,SuperLong
https://youtu.be/O2gVL2Ddwb4,116324675,DIY MINIATURE HOUSE FROM LITTLE BRICKS || 5-MINI-te Decor Crafts!,(16) 5-Minute DECOR - YouTube,5-Minutes Décor,Male,8790000,2504718854,00:15:08,908,2020-03-31,680000,English,yes,Yes,0,13849,2020-03-31,1080p,3300,9,No,0,Aakash Dodia,15,2020,March,Tuesday,Medium
https://youtu.be/o9zCgPtsups,79402392,How To Train For Mass | Arnold Schwarzenegger's Blueprint Training Program,https://www.youtube.com/c/bodybuildingcom/featured,The Body builder,Male,5670000,875317110,00:17:12,1032,2015-10-31,921000,English,yes,Yes,0,275141,2015-10-31,1080p,420000,40,No,0,Aakash Dodia,17,2015,October,Saturday,Medium
https://youtu.be/OhJWg-0qdI0,45714569,UPSC Topper Mock Interview Srushti Jayant Deshmukh (Rank 5 CSE 2018),https://www.youtube.com/c/DrishtiIASEnglish,Drishti IAS English,Company,2710000,213400522,00:31:53,1913,2019-12-04,1100000,English,no,Yes,0,25204,2019-12-04,1080p,5500,56,Yes,21,Sanjay Lakshmanan,32,2019,December,Wednesday,Long
https://youtu.be/OiY80W2hC3E,989105,Soil Song | Save Soil | Conscious Planet,https://www.youtube.com/c/soundsofisha,Sounds of Isha,Company,1140000,315250966,00:02:26,146,2022-03-06,32000,English,yes,Yes,2,1110,2022-03-06,1080p,279,53,No,0,Harshit Prajapat,2,2022,March,Sunday,Supershort
https://youtu.be/ON-vFJbq1Vc,1563544,Decoding ZARA's Billion Dollar Business STRATEGY : Fashion Business Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:14:40,880,2021-08-27,57452,English,yes,Yes,3,2400,2021-08-27,1080p,171,7,Yes,8,Shashank,15,2021,August,Friday,Medium
https://youtu.be/OSK4fPC966s,15269621,"THE 100,000 CALORIE CHALLENGE!",(7) ErikTheElectric - YouTube,Erik,Male,1190000,362498852,00:58:30,3510,2018-06-05,441000,English,yes,Yes,0,39349,2018-06-05,1080p,1000,11,No,0,Aakash Dodia,58,2018,June,Tuesday,Long
https://youtu.be/OUPoYA6H1VQ,6477279,Revealing 10 Secrets About My Illusions,https://www.youtube.com/c/ZachKingVine,Zach King,Male,14500000,2086860572,00:07:11,431,2022-06-15,212000,English,yes,No,1,2356,2022-06-15,2160p,399,9,No,1,Harshit Prajapat,7,2022,June,Wednesday,Short
https://youtu.be/oX6I6vs1EFs,26980683,Morning Yoga Workout Better Than The Gym Strength & Stretch,https://www.youtube.com/c/bohobeautiful,Juliana Spicoluk,Female,2550000,369297269,00:17:11,1031,2015-08-19,276000,English,yes,Yes,0,5669,2015-08-19,1080p,469,42,No,0,Sanjay Lakshmanan,17,2015,August,Wednesday,Medium
https://youtu.be/oxmFyiPFB2k,3481811,"120,000 CALORIE CHALLENGE IN 48HRS!!",https://www.youtube.com/user/natefiggs,Nathan Figueroa ,Male,481000,113902239,00:33:26,2006,2018-06-27,56000,English,yes,Yes,0,5837,2018-06-27,1080p,828,5,No,3,Aakash Dodia,33,2018,June,Wednesday,Long
https://youtu.be/PCuyCJocJWg,11127534,Why This Stuff Costs $2700 Trillion Per Gram - Antimatter at CERN,https://www.youtube.com/c/physicsgirl,Dianna Cowern,Female,2530000,201958516,00:11:19,679,2019-11-14,218000,English,no,Yes,0,19409,2019-11-14,1080p,195,12,No,0,Sanjay Lakshmanan,11,2019,November,Thursday,Medium
https://youtu.be/PdskV1e4Yic,3828885,Videos That Will Make You Smile - Restoring Faith in Humanity #12,https://www.youtube.com/channel/UCyeMfA-BNFtxd9gTGb9m9ug,Kindness For you,Company,17300,12710198,00:10:34,634,2021-11-18,28000,English,no,No,0,1096,2021-11-18,1080p,76,3,No,0,Harshit Prajapat,11,2021,November,Thursday,Medium
https://youtu.be/PFtBdafs_PM,621550,What to take on a high altitude trek Indiahikes,https://www.youtube.com/user/Indiahikes,Swathi,Female,99400,9649700,00:13:24,804,2016-08-04,9500,English,no,Yes,3,458,2016-08-04,1080p,639,64,No,0,Sanjay Lakshmanan,13,2016,August,Thursday,Medium
https://youtu.be/PnnfhuHr6Lg,14424750,How to Track Stolen Phone? IMEI Tracking? Find IMEI of Stolen Phone? What to do?,(3) Technical Guruji - YouTube,Technical Guruji ,Male,22400000,3105053908,00:07:34,454,2017-02-14,342000,Hindi,no,Yes,0,25302,2017-02-14,1080p,4600,16,No,0,Aakash Dodia,8,2017,February,Tuesday,Short
https://youtu.be/pTn6Ewhb27k,17523385,Why No One Has Measured The Speed Of Light,https://www.youtube.com/c/veritasium,Veritasium,Company,12800000,1836286042,00:19:04,1144,2020-10-31,529000,English,yes,Yes,0,104969,2020-10-31,2160p,337,12,No,0,Harshit Prajapat,19,2020,October,Saturday,Medium
https://youtu.be/Pv65sev1388,7307333,Kaur Stars With Unbeaten 143 | Highlights - England v India | 2nd Women's Royal London ODI 2022,https://www.youtube.com/cricket,England & Wales Cricket Board,Male,1000000,2594029885,00:14:02,842,2022-09-22,90000,English,no,Yes,1,4796,2022-09-22,1080p,800,200,No,1,Adarsh,14,2022,September,Thursday,Medium
https://youtu.be/p-y918t0PjE,581893,How to BURN BELLY FAT in 10 Steps! (100% Works) | Tamil,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:11:55,715,2022-08-14,37000,Tamil,no,Yes,0,2600,2022-08-14,1080p,123,0,No,1,Thinesh,12,2022,August,Sunday,Medium
https://youtu.be/Q2hxlxWYTN0,10275218,4 Times I've Been CHEATED By Food Challenge Restaurants!!,(18) Randy Santel - YouTube,Randy Santel,Male,1480000,452992965,00:13:33,813,2020-05-09,211000,English,yes,Yes,11,12202,2020-05-09,1080p,1300,40,Yes,1,Aakash Dodia,14,2020,May,Saturday,Medium
https://youtu.be/Q3xepG7dZMk,71782,What To Do After College??,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:11:20,680,2022-09-11,5000,Tamil,no,Yes,0,476,2022-09-11,2160p,452,14,No,2,Thinesh,11,2022,September,Sunday,Medium
https://youtu.be/q9qaEH9IM4g,129828,Episode 4 Recap | Marvel Studios' She-Hulk: Attorney at Law | Disney+,https://www.youtube.com/c/marvel,Marvel Entertainment,Company,1960000,5183991691,00:00:43,43,2022-09-14,5200,English,yes,Yes,0,504,2022-09-14,1080p,8061,185,No,0,Thinesh,1,2022,September,Wednesday,Supershort
https://youtu.be/QAa2O_8wBUQ,11021922,What is Dark Matter and Dark Energy?,https://www.youtube.com/c/inanutshell,Kurzgesagt  In a Nutshell,Company,19300000,2092567915,00:06:20,380,2015-08-06,248000,English,yes,Yes,0,11843,2015-08-06,1080p,163,8,No,0,Harshit Prajapat,6,2015,August,Thursday,Short
https://youtu.be/QBCLsnxNd4Y,10504360,MALO - March of Progress,https://www.youtube.com/user/ThePrimeThanatos,The Prime Thanatos,Company,460000,126971627,00:07:07,427,2017-11-18,11500,English,no,Yes,0,2900,2017-11-18,720p,639,10,No,1,Shashank,7,2017,November,Saturday,Short
https://youtu.be/Qfb27jOJ2BE,191948,The Dark Side of Fitness Influencers: Why They're Ruining Your Life,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:10:39,639,2022-08-28,16000,Tamil,no,Yes,0,736,2022-08-28,1080p,123,0,No,1,Thinesh,11,2022,August,Sunday,Medium
https://youtu.be/qInkR8P7q3M,1586945,Inside SpaceX's Mission to Send Humans into Deep Space | Foreign Correspondent,https://www.youtube.com/c/ABCNewsIndepth,ABC News In-depth,Company,1120000,475535985,00:31:55,1915,2021-09-30,14000,English,yes,Yes,0,1525,2021-09-30,1080p,2116,39,Yes,0,Harshit Prajapat,32,2021,September,Thursday,Long
https://youtu.be/QJfNpK7IM4A,462252,Touring an Incredible 72 Acre Colorado Mountaintop Estate!,https://www.youtube.com/c/EnesPlus/featured,Enes Plus,Male,549000,61932995,00:26:29,1589,2022-09-11,10000,English,yes,Yes,1,480,2022-09-11,2160p,74,8,No,0,Jaimo,26,2022,September,Sunday,Medium
https://youtu.be/qjQiPyDweG8,24506563,Ishq Hai OST | Without Dialogues | Rahat Fateh Ali Khan | Danish Taimoor | Minal Khan | ARY Digital,https://www.youtube.com/c/ARYDigitalasia,ARY Digital HD,Company,34400000,27479278750,00:05:05,305,2021-09-14,167000,Hindi,no,No,3,2631,2021-09-14,1080p,75876,313,No,341,Harshit Prajapat,5,2021,September,Tuesday,Short
https://youtu.be/QlUS5mUSHjo,2954751,What is Stock Market & How Does It Work? Introduction & Basics of Share Market Malayalam Ep 1,https://www.youtube.com/c/ShariqueSamsudheen,Sharique Samsudheen,Male,1100000,80845823,00:35:11,2111,2020-03-23,121000,Malayalam,no,Yes,0,12888,2020-03-23,1080p,446,20,No,5,Sanjay Lakshmanan,35,2020,March,Monday,Long
https://youtu.be/QMXpfRw0KJE,113310,My Problem with Custom Exhausts | Bike Ride to Ladakh | 2022 | EP03 | 4K,https://www.youtube.com/c/AnuragSalgaonkar/featured,Anurag Salgaonkar,Male,179000,19864860,00:19:42,1182,2022-09-04,9200,English,no,Yes,0,740,2022-09-04,1080p,105,6,No,1,Jaimo,20,2022,September,Sunday,Medium
https://youtu.be/Q-pX21LtnJI,229844,Gagan Pratap Maths,https://www.youtube.com/c/GaganPratapMaths,Gagan Pratap,Male,87029736,87605371,01:14:37,4477,2022-09-22,4678,Hindi,no,Yes,0,1500,2022-09-22,1080p,1200,25,No,0,Sanjay Lakshmanan,75,2022,September,Thursday,SuperLong
https://youtu.be/QQm0wJgeG4s,29506,Crafting Narratives from the Past - William Dalrymple Manu S Pillai Vikram Sampath Parvati Sharma,https://www.youtube.com/c/DCBooksChannel,DC Books,Company,216000,36067507,01:03:26,3806,2020-12-02,477,English,yes,Yes,0,108,2020-12-02,1080p,1500,45,No,7,Sanjay Lakshmanan,63,2020,December,Wednesday,SuperLong
https://youtu.be/QuyiwPdpX1E,7593345,Jayasurya's Sis-in-Law Wedding Highlights,https://www.youtube.com/c/lumiereindia,lumiere Wedding Company,Company,118000,40778687,00:09:10,550,2016-08-10,35000,Malayalam,yes,Yes,3,734,2016-08-10,1080p,162,2,No,0,Sanjay Lakshmanan,9,2016,August,Wednesday,Short
https://youtu.be/QWVKVcuEpBc,53174128,Driving Our Car Underwater | ???? ?? ???? ??? ??? ?? ?????? | Khel Khatam,(8) Crazy XYZ - YouTube,Crazy XYZ,Male,23000000,6113578883,00:08:26,506,2020-08-19,1100000,Hindi,no,Yes,0,29234,2020-08-19,1080p,1100,5,No,1,Aakash Dodia,8,2020,August,Wednesday,Short
https://youtu.be/R1Ia8jA84ms,751887,Sir Ravindra Jadeja | A Masterclass In Fielding (Compilation),https://www.youtube.com/c/EdwardsCricket,NOT GIVEN,Male,1900000,3178945,00:02:32,152,2022-09-10,7100,English,no,Yes,3,183,2022-09-10,360p,88,12,No,2,Adarsh,3,2022,September,Saturday,Short
https://youtu.be/r7x_Xa0b5nk,642682,How RAPIDO is secretly STEALING OLA and UBER's profits to break the duopoly? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:50,830,2022-09-13,20311,English,yes,Yes,5,847,2022-09-13,1080p,171,7,Yes,8,Shashank,14,2022,September,Tuesday,Medium
https://youtu.be/rC971Xor3sk,10790740,10 Tattoo DON'Ts!! How To Avoid STUPID Tattoos,https://www.youtube.com/c/AlphaMconsulting,alpha m.,Male,6580000,1178027300,00:04:59,299,2016-03-09,144000,English,yes,Yes,0,14686,2016-03-09,1080p,1800,24,No,9,Aakash Dodia,5,2016,March,Wednesday,Short
https://youtu.be/RjDO6IQrNww,2003296,Beach Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal,Gopi and Sudhakar,Male,3880000,562910909,00:11:23,683,2022-09-06,122000,Tamil,yes,Yes,0,2254,2022-09-06,1080p,260,15,No,4,Thinesh,11,2022,September,Tuesday,Medium
https://youtu.be/RJRYLrkvOyA,1299906,How ADANI's Genius CASH FLOW STRATEGY fuelled the SUPERFAST expansion of ADANI Group? : Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:14,794,2022-07-23,41713,English,yes,Yes,5,2900,2022-07-23,1080p,171,7,Yes,8,Shashank,13,2022,July,Saturday,Medium
https://youtu.be/rN0HrbDDmZ8,1157701,What Steve Jobs learnt from Nike's marketing campaign that beat it's rival Adidas,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:12:19,739,2020-10-24,50749,English,yes,Yes,3,2000,2020-10-24,1080p,171,9,No,7,Shashank,12,2020,October,Saturday,Medium
https://youtu.be/RqckrQW54kE,21206268,PM Modi's speech at launch of PM Kisan Samman Nidhi Yojana in Gorakhpur UP PMO,https://www.youtube.com/c/pmoindia,Narendra Modi,Male,1810000,245962982,00:56:34,3394,2019-02-24,49000,Hindi,yes,Yes,0,0,2019-02-24,1080p,3800,14,Yes,0,Sanjay Lakshmanan,57,2019,February,Sunday,Long
https://youtu.be/rtLbdwAVZZM,20200,T20 World Cup 2022 Team India ??? Sanju Samson ?? ???? ???? ???? ?? ?? Video Viral ?? ??? | Pant,https://www.youtube.com/c/LallantopSports,Saurabh Diwedi,Male,55700,15104435,00:03:15,195,2022-09-17,284,Hindi,no,Yes,1,57,2022-09-17,1080p,500,15,No,4,Adarsh,3,2022,September,Saturday,Short
https://youtu.be/RV170sqhm4Q,3351343,An Epic Journey to a Black Hole to Give You Goosebumps - 3D Animation,https://www.youtube.com/c/BRIGHTSIDEOFFICIAL,BRIGHT SIDE,Company,44000000,10161208798,00:08:26,506,2020-11-30,32500,English,yes,Yes,1,4238,2020-11-30,1080p,4708,48,No,19,Harshit Prajapat,8,2020,November,Monday,Short
https://youtu.be/RxE1s0GiGi0,1073713,Who Would Even Do This?,https://www.youtube.com/c/MattsOffRoadRecovery,Matt's Off Road Recovery,Male,1270000,447103787,00:17:27,1047,2022-09-14,42000,English,no,Yes,0,1600,2022-09-14,1080p,501,15,No,1,Jaimo,17,2022,September,Wednesday,Medium
https://youtu.be/sBBMRBVvVis,1641054,"Can India's ONDC KILL Amazon, Flipkart & Zomato? : ONDC Business Case Study",https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,16:00:00,57600,2022-05-24,54465,English,yes,Yes,1,2400,2022-05-24,1080p,171,7,Yes,8,Shashank,960,2022,May,Tuesday,SuperLong
https://youtu.be/SBVoME8hZ-I,1140685,How Amazon Is Giving Rivian An Edge In The EV Industry,https://www.youtube.com/c/CNBC,CNBC,Company,2810000,143122,00:13:24,804,2022-08-28,13000,English,yes,Yes,1,1200,2022-08-28,1080p,259,57,No,2,Sanjay Lakshmanan,13,2022,August,Sunday,Medium
https://youtu.be/SD4Z8dlZPd8,925319379,Badshah  Genda Phool | Jacqueline Fernandez | Payal Dev | Hit Anthem of the Year 2021,(8) Sony Music India - YouTube,Sony Music India,Male,53200000,25516868039,00:02:53,173,2020-03-26,6400000,Hindi,no,Yes,0,230034,2020-03-26,1080p,3200,5000,Yes,14,Aakash Dodia,3,2020,March,Thursday,Short
https://youtu.be/SDH0EMmN_f8,1536609,Dad & Son - Marriage Proposal | Jump Cuts | Hari & Naresh,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,00:09:59,599,2021-08-04,130000,Tamil,no,Yes,0,3658,2021-08-04,2160p,113,17,No,0,Thinesh,10,2021,August,Wednesday,Short
https://youtu.be/SGpTBKbGcQ8,1291717,How PAKISTAN committed SUICIDE with its ECONOMY ? : Pakistani Economic Crisis case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:18:03,1083,2022-04-19,47834,English,yes,Yes,8,5100,2022-04-19,1080p,171,7,Yes,8,Shashank,18,2022,April,Tuesday,Medium
https://youtu.be/sIl8vsWrD8o,71958363,When I met a Delhi Girl | Zakir Khan | Stand Up Comedy | AIB Diwas,(2) Zakir Khan - YouTube,Zakir Khan,Male,7180000,619626795,00:11:41,701,2016-05-06,1900000,Hindi,no,Yes,0,23991,2016-05-06,1080p,119,2,No,2,Aakash Dodia,12,2016,May,Friday,Medium
https://youtu.be/sJS_AJEMBoE,1324690,How to Read Effectively for UPSC? IAS Exam Study Techniques by Manuj Jindal AIR 53 to improve skills,https://www.youtube.com/c/ManujJindalIAS,Manuj Jindal,Male,392000,20993219,00:22:38,1358,2021-12-06,51000,English,no,Yes,0,1345,2021-12-06,1080p,192,25,Yes,0,Sanjay Lakshmanan,23,2021,December,Monday,Medium
https://youtu.be/sLZnAZynTmw,10268006,Funny Moments From The Lok Sabha Oath Taking Ceremony,https://www.youtube.com/c/BrutIndia,Brut India,Company,1460000,612840321,00:03:02,182,2019-06-20,360000,English,no,Yes,0,1100,2019-06-20,1080p,1800,11,No,0,Sanjay Lakshmanan,3,2019,June,Thursday,Short
https://youtu.be/sOTMK40gQNI,685763,Vendhu Thanindhathu Kaadu Review -Silambarasan TR | GVM | A.R.Rahman | VTK Review,https://www.youtube.com/c/EmptyHandAjithsri,Empty Hand,Male,1330000,198625300,00:08:38,518,2022-09-15,30000,Tamil,no,No,0,2300,2022-09-15,1080p,244,10,No,1,Jaimo,9,2022,September,Thursday,Short
https://youtu.be/SPP6UHjn-IM,2497931,Rait Zara Si - Arijit Singh | Slowed Reverb | Midnight Chill,https://www.youtube.com/c/MidnightChill,Midnight Chill,Company,71900,14169296,00:05:49,349,2022-08-24,34000,Hindi,no,No,3,369,2022-08-24,720p,111,6,No,3,Harshit Prajapat,6,2022,August,Wednesday,Short
https://youtu.be/sqisjJRx5mo,19777,"Venice, Italy ???? | Summer Walking Tour 2022 - 4K/60fps HDR",https://www.youtube.com/c/Touristers,Tourister,Female,172000,36422500,01:39:55,5995,2022-09-14,210,English,no,Yes,0,18,2022-09-14,2160p,383,10,No,2,Jaimo,100,2022,September,Wednesday,SuperLong
https://youtu.be/SwBCEcVQcWY,40,Excel Password Encryption to Open and Modify in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:02:43,163,2022-04-08,1,English,yes,Yes,0,0,2022-04-08,1080p,66,5,No,0,Thinesh,3,2022,April,Friday,Short
https://youtu.be/SzuZnh91U8E,46778274,Pawn Stars: 5 SUPER RARE ILLEGAL ITEMS | History,(16) Pawn Stars - YouTube,Pawn Stars,Male,2700000,2398809253,00:20:53,1253,2021-02-27,398000,English,yes,Yes,0,11618,2021-02-27,1080p,1300,44,Yes,1,Aakash Dodia,21,2021,February,Saturday,Medium
https://youtu.be/t_F4W3ucUG4,24807,Drag Race ft. @Faisal Khan x @RiderGirl Vishakha | Mobil Super 4W Campaign,https://www.youtube.com/c/RiderGirlVishakha/featured,RiderGirl Vishakha,Female,1003000,81943110,00:05:00,300,2022-09-03,1400,English,no,Yes,1,63,2022-09-03,1080p,623,54,No,0,Jaimo,5,2022,September,Saturday,Short
https://youtu.be/t0TCjk79MvM,18431248,PM Modi interacts with the beneficiaries of Pradhan Mantri Awas Yojana from across India via VC,https://www.youtube.com/user/pibindia,Pib India,Company,1610000,222849226,00:29:26,1766,2018-05-06,50000,Hindi,yes,No,0,3435,2018-05-06,1080p,6700,55,Yes,0,Sanjay Lakshmanan,29,2018,May,Sunday,Medium
https://youtu.be/TckGcxwknYU,26964796,APJ Abdul Kalam interacts with Children -Asianet News Edufest: Part 3,https://www.youtube.com/c/asianetnews,A P J Abdul Kalam,Male,7110000,4325711836,00:15:28,928,2012-02-07,600000,English,no,Yes,0,102,2012-02-07,1080p,180000,210,No,6,Sanjay Lakshmanan,15,2012,February,Tuesday,Medium
https://youtu.be/tCqTU6d4qls,130252161,FRUIT SALAD | Colourful Healthy Fruits mixed salad recipe | Fruits Cutting and Eating in Village,(13) Village Cooking Channel - YouTube,Village Cooking Channel,Male,18000000,4628168914,00:11:13,673,2020-03-13,1000000,Hindi,no,Yes,0,22854,2020-03-13,1080p,213,40,No,0,Aakash Dodia,11,2020,March,Friday,Medium
https://youtu.be/tERFbEtkv0k,995293,England Legends VS West Indies Legends,https://www.youtube.com/channel/UCYnMzKK6hcpnlRCxGnPwk6Q,Colors Cineplex,Male,7300000,248446803,00:13:58,838,2022-09-18,2800,Hindi,no,Yes,3,328,2022-09-18,1080p,500,20,No,2,Adarsh,14,2022,September,Sunday,Medium
https://youtu.be/tG2GJZcBKOE,17579589,A Day in the Life of a Minimalist,https://www.youtube.com/c/MattDAvella/featured,MattDAvella,Male,3510000,258191327,00:07:33,453,2018-10-16,500000,English,yes,Yes,0,20632,2018-10-16,1080p,399,15,No,0,Aakash Dodia,8,2018,October,Tuesday,Short
https://youtu.be/tnF_JvV2j8A,1535947,I jacob thomas ips,https://www.youtube.com/channel/UCpp_oKgF30vkhF1WDcX64mg,Sajan Scaria,Male,1640000,1232900462,00:06:56,416,2019-01-08,12000,Malayalam,no,Yes,2,930,2019-01-08,1080p,13000,7,No,0,Sanjay Lakshmanan,7,2019,January,Tuesday,Short
https://youtu.be/Tru9NqcMZoQ,1778224,EVARINI ADAGANU Video Song - Sita Ramam (Telugu) Dulquer Mrunal Vishal,https://www.youtube.com/c/SonyMusicSouth,Sony Music South,Company,12900000,7518055979,00:02:40,160,2022-09-21,201,Telugu,no,Yes,0,2540,2022-09-21,1080p,457,17,Yes,0,Sanjay Lakshmanan,3,2022,September,Wednesday,Short
https://youtu.be/tSdJOhdh1iM,959141,Ghor Kalyug Hai Bhai! Kya Karein?,https://www.youtube.com/channel/UCzdMY6Qsv9CrsNCPgtZlrIw,TRS Clips ?????,Company,421000,36701035,00:04:50,290,2022-03-09,38000,Hindi,no,No,3,1319,2022-03-09,1080p,538,19,No,4,Harshit Prajapat,5,2022,March,Wednesday,Short
https://youtu.be/TZgyeEE2hx4,12757453,MIDDLE CLASS RESTAURANT PROBLEMS : STAND UP COMEDY -Kenny Sebastian,https://www.youtube.com/c/KennySebastian,Kenny Sebastian,Male,220000,288001029,00:07:24,444,2015-07-13,206000,English,yes,Yes,0,2453,2015-07-13,1080p,257,20,No,0,Sanjay Lakshmanan,7,2015,July,Monday,Short
https://youtu.be/UAhi9TlpDYQ,578539,Journey to the Andromeda Galaxy Faster Than the Speed of Light! (4K),https://www.youtube.com/c/V101Science,V101Science,Company,698000,89909868,00:08:44,524,2022-04-08,11000,English,yes,Yes,1,625,2022-04-08,2160p,133,24,No,2,Harshit Prajapat,9,2022,April,Friday,Short
https://youtu.be/Uc4_jMrB0iw,280543,"V-24 | MALAYSIA FOR ESL ONE! - DAY 1 VLOG | ft MortaL, Thug | Life Uncut",https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,00:08:40,520,2022-08-30,35000,Hindi,no,Yes,0,512,2022-08-30,1080p,865,5,No,1,Thinesh,9,2022,August,Tuesday,Short
https://youtu.be/UEVfwDpxTRk,13658451,5 CRAZIEST Convict Reactions To A Life Sentence,https://www.youtube.com/c/Courtroom,Court Room,Male,58200,25531376,00:09:40,580,2022-06-12,75000,English,yes,Yes,0,9417,2022-06-12,1080p,7,0,No,0,Aakash Dodia,10,2022,June,Sunday,Short
